"collection","period","period_label","year"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1946"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1947"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1948"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1949"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1950"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1951"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1952"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1953"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1954"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1955"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1956"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1957"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1958"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1959"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1960"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1961"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1962"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1963"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1964"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1965"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1966"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1967"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1968"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1969"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q37853","baroque","1970"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1801"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1802"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1803"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1804"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1805"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1806"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1807"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1808"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1809"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1810"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1811"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1812"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1813"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1814"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1815"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1816"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1817"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1818"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1819"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1820"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1821"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1822"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1823"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1824"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1825"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1826"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1827"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1828"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1829"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1830"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1831"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1832"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1833"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1834"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1835"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1836"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1837"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1838"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1839"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1840"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1841"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1842"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1843"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1844"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1845"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1846"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1847"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1848"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1849"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1850"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1851"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1852"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1853"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1854"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1855"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1856"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1857"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1858"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1859"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1860"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1861"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1862"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1863"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1864"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1865"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1866"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1867"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1868"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1869"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1870"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1871"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1872"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1873"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1874"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1875"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1876"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1877"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1878"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1879"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1880"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1881"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1882"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1883"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1884"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1885"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1886"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1887"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1888"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1889"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1890"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1891"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1892"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1893"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1894"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1895"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1896"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1897"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1898"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1899"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1900"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1901"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1902"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1903"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1904"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1905"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1906"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1907"
"Ellis K. Waterhouse notebooks and research files","http://www.wikidata.org/entity/Q37853","baroque","1908"
